code,zipcode,destcode
INDOJB_JB16_JB1614,41172,PWT10015
INDOJB_JB16_JB1615,41113,PWT10000
INDOJB_JB16_JB1616,41116,PWT10005
INDOJB_JB16_JB1617,41167,PWT10010
INDOJB_JB17_JB17,41213,PWT20000
INDOJB_JB17_JB1701,41253,PWT20027
INDOJB_JB17_JB1702,41259,PWT20026
INDOJB_JB17_JB1703,41256,PWT20025
INDOJB_JB17_JB1704,41281,PWT20007
INDOJB_JB17_JB1705,41285,PWT20024
INDOJB_JB17_JB1706,41286,PWT20023
INDOJB_JB17_JB1707,41253,PWT20012
INDOJB_JB17_JB1708,41272,PWT20029
INDOJB_JB17_JB1709,41257,PWT20011
INDOJB_JB17_JB1710,41283,PWT20022
INDOJB_JB17_JB1711,41258,PWT20021
INDOJB_JB17_JB1712,41281,PWT20020
INDOJB_JB17_JB1713,41271,PWT20019
INDOJB_JB17_JB1714,41283,PWT20005
INDOJB_JB17_JB1715,41254,PWT20010
INDOJB_JB17_JB1716,41252,PWT20009
INDOJB_JB17_JB1717,41252,PWT20004
INDOJB_JB17_JB1718,41254,PWT20017
INDOJB_JB17_JB1719,41263,PWT20016
INDOJB_JB17_JB1720,41255,PWT20003
INDOJB_JB17_JB1721,41255,PWT20015
INDOJB_JB17_JB1722,41282,PWT20014
INDOJB_JB17_JB1723,41282,PWT20002
INDOJB_JB17_JB1724,41254,PWT20008
INDOJB_JB17_JB1725,41253,PWT20001
INDOJB_JB17_JB1726,41284,PWT20013
INDOJB_JB17_JB1727,41271,PWT20006
INDOJB_JB17_JB1728,41262,PWT20018
INDOJB_JB17_JB1729,41261,PWT20028
INDOJB_JB17_JB1730,41213,PWT20000
INDOJB_JB17_JB1847,17520,CKR10008
INDOJB_CK06_CK0606,17530,CKR10001
INDOJB_CK06_CK0607,17530,CKR10002
INDOJB_CK06_CK0608,17530,CKR10003
INDOJB_CK06_CK0609,17530,CKR10004
INDOJB_CK06_CK0610,17530,CKR10005
INDOJB_JB12_JB12,55283,JOG20314
INDOJB_JB12_JB1201,16422,DPK10059
INDOJB_JB12_JB1202,16452,DPK10052
INDOJB_JB12_JB1203,16512,DPK10060
INDOJB_JB12_JB1204,16432,DPK10061
INDOJB_JB12_JB1205,16511,DPK10058
INDOJB_JB12_JB1206,16418,DPK10062
INDOJB_JB12_JB1207,16459,DPK10064
INDOJB_JB12_JB1208,16514,DPK10067
INDOJB_JB12_JB1209,16436,DPK10065
INDOJB_JB12_JB1210,16413,DPK10063
INDOJB_JB12_JB1211,16516,DPK10066
INDOJB_JB22_JB22,16115,BOO10026
INDOJB_JB22_JB2207,16840,BOO20156
INDOJB_JB22_JB2209,16830,BOO20134
INDOJB_JB22_JB2210,16963,BOO20159
INDOJB_JB22_JB2211,16820,BOO20127
INDOJB_JB22_JB2212,16840,BOO20121
INDOJB_SM18_JB1845,43154,SMI10004
INDOJB_SM18_JB1846,43351,SMI10005
INDOJB_SM18_SM18,43151,SMI10000
INDOJB_SM18_SM1801,43363,SMI10001
INDOJB_SM18_SM1802,43353,SMI10003
INDOJB_SM18_SM1803,43356,SMI10056
INDOJB_SM18_SM1804,43155,SMI10008
INDOJB_SM18_SM1805,43359,SMI10007
INDOJB_SM18_SM1806,43183,SMI10011
INDOJB_SM18_SM1807,43358,SMI10009
INDOJB_SM18_SM1808,43177,SMI10012
INDOJB_SM18_SM1809,43365,SMI10015
INDOJB_SM18_SM1810,43157,SMI10014
INDOJB_SM18_SM1811,43367,SMI10013
INDOJB_SM18_SM1812,43116,SMI10051
INDOJB_SM18_SM1813,43176,SMI10016
INDOJB_SM18_SM1814,43193,SMI10017
INDOJB_SM18_SM1815,43152,SMI10018
INDOJB_SM18_SM1816,43366,SMI10019
INDOJB_SM18_SM1817,43143,SMI10052
INDOJB_SM18_SM1818,43182,SMI10020
INDOJB_SM18_SM1819,43197,SMI10021
INDOJB_SM18_SM1820,43156,SMI10022
INDOJB_SM18_SM1821,43123,SMI10053
INDOJB_SM18_SM1822,43178,SMI10023
INDOJB_SM18_SM1823,43171,SMI10024
INDOJB_SM18_SM1824,43368,SMI10025
INDOJB_SM18_SM1825,43153,SMI10026
INDOJB_SM18_SM1826,43354,SMI10027
INDOJB_SM18_SM1827,43185,SMI10028
INDOJB_SM18_SM1828,43194,SMI10029
INDOJB_SM18_SM1829,43168,SMI10047
INDOJB_SM18_SM1830,43356,SMI10031
INDOJB_SM18_SM1831,43196,SMI10032
INDOJB_SM18_SM1832,43355,SMI10035
INDOJB_SM18_SM1833,43357,SMI10034
INDOJB_SM18_SM1835,43187,SMI10037
INDOJB_SM18_SM1836,43181,SMI10038
INDOJB_SM18_SM1837,43361,SMI10039
INDOJB_SM18_SM1838,43151,SMI10000
INDOJB_SM18_SM1839,43191,SMI10040
INDOJB_SM18_SM1840,43179,SMI10043
INDOJB_SM18_SM1841,43186,SMI10044
INDOJB_SM18_SM1842,43175,SMI10045
INDOJB_SM18_SM1843,43132,SMI10054
INDOJB_SM18_SM1844,43362,SMI10046
INDOJB_SM18_SM1848,43184,SMI10010
INDOJB_SM18_SM1849,43178,SMI10057
INDOJB_SM18_SM1850,43174,SMI10030
INDOJB_SM18_SM1851,43173,SMI10033
INDOJB_SM18_SM1852,43192,SMI10042
INDOJB_SM18_TS1834,43364,SMI10036
INDOJB_SM18_SM1854,43154,SMI10004
INDOJB_SM18_SM1855,43142,SMI10055
INDOJB_SM18_SM1856,43172,SMI10006
INDOJB_TS08_JB0833,46272,TSM30012
INDOJB_TS08_TS08,46217,TSM30000
INDOJB_TS08_TS0801,46274,TSM30022
INDOJB_TS08_TS0802,46217,TSM30000
INDOJB_TS08_TS0803,46352,TSM30021
INDOJB_TS08_TS0804,46262,TSM30001
INDOJB_TS08_TS0805,46271,TSM30002
INDOJB_TS08_TS0806,46394,TSM40002
INDOJB_TS08_TS0807,46261,TSM30003
INDOJB_TS08_TS0808,46381,TSM30014
INDOJB_TS08_TS0809,46395,TSM40003
INDOJB_TS08_TS0810,46252,TSM30004
INDOJB_TS08_TS0811,46386,TSM30015
INDOJB_TS08_TS0812,46273,TSM30005
INDOJB_TS08_TS0813,46397,TSM40004
INDOJB_TS08_TS0814,46253,TSM30006
INDOJB_TS08_TS0815,46385,TSM30016
INDOJB_TS08_TS0816,46391,TSM40005
INDOJB_TS08_TS0817,46258,TSM30023
INDOJB_TS08_TS0818,46371,TSM40008
INDOJB_TS08_TS0819,46384,TSM40006
INDOJB_TS08_TS0820,46382,TSM30017
INDOJB_TS08_TS0821,46255,TSM30008
INDOJB_TS08_TS0822,46396,TSM40000
INDOJB_TS08_TS0823,46264,TSM30009
INDOJB_TS08_TS0825,46263,TSM30007
INDOJB_TS08_TS0826,46393,TSM40007
INDOJB_TS08_TS0827,46385,TSM30020
INDOJB_TS08_TS0828,46254,TSM30010
INDOJB_TS08_TS0829,46387,TSM30018
INDOJB_TS08_TS0830,46256,TSM30011
INDOJB_TS08_TS0831,46365,TSM40009
INDOJB_TS08_TS0832,46268,TSM30024
INDOJB_TS08_TS0834,46264,TSM30025
INDOJB_TS08_TS0835,46388,TSM30019
INDOJB_TS08_TS0836,46383,TSM30013
INDOJB_TS08_TS0837,46392,TSM40001
INDOJB_TS13_TS13,44113,BDO20746
INDOJB_TS13_TS1301,44172,BDO20701
INDOJB_TS13_TS1302,44191,BDO20702
INDOJB_TS13_TS1303,44162,BDO20703
INDOJB_TS13_TS1304,44186,BDO20704
INDOJB_TS13_TS1305,44165,BDO20705
INDOJB_TS13_TS1306,44185,BDO20706
INDOJB_TS13_TS1307,44193,BDO20708
INDOJB_TS13_TS1308,44116,BDO20737
INDOJB_TS13_TS1309,44173,BDO20738
INDOJB_TS13_TS1310,44171,BDO20710
INDOJB_TS13_TS1311,44177,BDO20709
INDOJB_TS13_TS1312,44181,BDO20711
INDOJB_TS13_TS1313,44166,BDO20714
INDOJB_TS13_TS1314,44174,BDO20712
INDOJB_TS13_TS1315,44163,BDO20713
INDOJB_TS13_TS1316,44113,BDO20746
INDOJB_TS13_TS1317,44153,BDO20715
INDOJB_TS13_TS1318,44182,BDO20716
INDOJB_TS13_TS1319,44185,BDO20739
INDOJB_TS13_TS1320,44119,BDO20717
INDOJB_TS13_TS1321,44192,BDO20718
INDOJB_TS13_TS1322,44188,BDO20719
INDOJB_TS13_TS1323,44165,BDO20740
INDOJB_TS13_TS1324,44164,BDO20720
INDOJB_TS13_TS1325,44175,BDO20721
INDOJB_TS13_TS1326,44183,BDO20741
INDOJB_TS13_TS1327,44161,BDO20742
INDOJB_TS13_TS1328,44178,BDO20723
INDOJB_TS13_TS1329,44161,BDO20724
INDOJB_TS13_TS1330,44187,BDO20725
INDOJB_TS13_TS1331,44173,BDO20726
INDOJB_TS13_TS1332,44115,BDO20743
INDOJB_TS13_TS1333,44184,BDO20727
INDOJB_TS13_TS1334,44167,BDO20728
INDOJB_TS13_TS1335,44151,BDO20744
INDOJB_TS13_TS1336,44151,BDO20745
INDOJB_TS13_TS1337,44183,BDO20730
INDOJB_TS13_TS1338,44166,BDO20734
INDOJB_TS13_TS1339,44176,BDO20707
INDOJB_TS13_TS1340,44184,BDO20735
INDOJB_TS13_TS1341,44168,BDO20722
INDOJB_TS13_TS1342,44163,BDO20736
INDOJB_TS20_TS2001,46187,TSM10110
INDOJB_TS20_TS2002,46475,TSM10127
INDOJB_TS20_TS2003,46475,TSM10101
INDOJB_TS20_TS2004,46151,TSM10009
INDOJB_TS20_TS2005,46185,TSM10113
INDOJB_TS20_TS2006,46196,TSM10001
INDOJB_TS20_TS2007,46463,TSM10102
INDOJB_TS20_TS2008,46122,TSM10004
INDOJB_TS20_TS2009,46195,TSM10115
INDOJB_TS20_TS2010,46193,TSM10114
INDOJB_TS20_TS2011,46198,TSM10116
INDOJB_TS20_TS2012,46187,TSM10117
INDOJB_TS20_TS2013,46133,TSM10005
INDOJB_TS20_TS2014,46153,TSM10118
INDOJB_TS20_TS2015,46188,TSM10111
INDOJB_TS20_TS2016,46418,TSM10128
INDOJB_TS20_TS2017,46151,TSM10002
INDOJB_TS20_TS2018,46175,TSM10119
INDOJB_TS20_TS2019,46185,TSM10129
INDOJB_TS20_TS2020,46198,TSM10130
INDOJB_TS20_TS2021,46186,TSM10120
INDOJB_TS20_TS2022,46182,TSM10003
INDOJB_TS20_TS2023,46464,TSM10103
INDOJB_TS20_TS2024,46181,TSM10006
INDOJB_TS20_TS2025,46462,TSM10107
INDOJB_TS20_TS2026,46197,TSM10121
INDOJB_TS20_TS2027,46466,TSM10131
INDOJB_TS20_TS2028,46158,TSM10132
INDOJB_TS20_TS2029,46194,TSM10122
INDOJB_TS20_TS2030,46185,TSM10133
INDOJB_TS20_TS2031,46196,TSM10010
INDOJB_TS20_TS2032,46471,TSM10134
INDOJB_TS20_TS2033,46155,TSM10123
INDOJB_TS20_TS2034,46471,TSM10105
INDOJB_TS20_TS2035,46192,TSM10124
INDOJB_TS20_TS2036,46465,TSM10104
INDOJB_TS20_TS2037,46418,TSM10100
INDOJB_TS20_TS2038,46473,TSM10108
INDOJB_TS20_TS2039,46155,TSM10138
INDOJB_TS20_TS2040,46461,TSM10106
INDOJB_TS20_TS2041,46415,TSM10135
INDOJB_TS20_TS2042,46418,TSM10136
INDOJB_TS20_TS2043,46196,TSM10007
INDOJB_TS20_TS2044,46184,TSM10137
INDOJB_TS20_TS2045,46474,TSM10109
INDOJB_TS20_TS2046,46114,TSM10008
INDOJB_TS20_TS2047,46156,TSM10112
INDOJB_TS20_TS2048,46156,TSM10126
INDOJB_TS20_TS2049,46183,TSM10125
INDOJB_TS05_TS05,70116,BDJ10001
INDOJB_TS05_TS0501,46325,TSM20001
INDOJB_TS05_TS0502,46326,TSM20002
INDOJB_TS05_TS0503,70674,BDJ20306
INDOJB_TS05_TS0504,46334,TSM20003
INDOJB_TS05_TS0505,70116,BDJ10001
INDOJB_JB23_JB0607,17350,CKR10019
INDOJB_JB23_JB0608,17720,CKR10006
INDOJB_JB23_JB0609,17340,CKR10007
INDOJB_JB23_JB0617,17530,CKR10016
INDOJB_JB23_JB0618,17540,CKR10009
INDOJB_JB23_JB0620,17730,CKR10010
INDOJB_JB23_JB0621,17158,BKI10046
INDOJB_JB23_JB0622,17710,CKR10011
INDOJB_JB23_JB0626,17330,CKR10012
INDOJB_JB23_JB0627,17630,CKR10017
INDOJB_JB23_JB0628,17630,CKR10014
INDOJB_JB23_JB0629,17620,CKR10018
INDOJB_JB23_JB0630,17620,CKR10015
INDOJB_JB23_JB0631,17510,CKR10020
INDOJB_JB23_JB0632,17510,BKI10121
INDOJB_JB23_JB0634,17520,CKR10008
INDOJB_JB23_JB0635,17320,CKR10013
INDOJB_TS21_TS2101,70116,BDJ10001
INDOJB_JB24_JB0320,40395,BDO10106
INDOJB_JB24_JB0322,40396,BDO10107
INDOJB_JB24_JB0333,40384,BDO10115
INDOJB_JB24_JB0342,40215,BDO10122
INDOJB_JB24_JB0347,40394,BDO10129
INDOJB_JB24_JB0350,40376,BDO10130
INDOJB_JB24_JB0356,40382,BDO10119
INDOJB_JB24_JB0359,40383,BDO10126
INDOJB_JB25_JB0739,16370,BOO20141
INDOJB_JB26_JB0721,16340,BOO20132
INDOJB_JB26_JB0732,16360,BOO20139
INDOSU_KN01_KN0101,22457,DTB20801
INDOSU_KN01_KN0102,22457,DTB20800
INDOSU_KN01_KN0103,22475,DTB20802
INDOSU_KN01_KN0104,22454,DTB20803
INDOSU_KN01_KN0105,22455,DTB20804
INDOSU_KN01_KN0106,22475,DTB20805
INDOSU_KN01_KN0107,22456,DTB20806
INDOSU_KN01_KN0108,22457,DTB20807
INDOSU_KN01_KN0109,22457,DTB20808
INDOSU_KN01_KN0110,22456,DTB20809
INDOSU_KN02_KN0201,22172,MES20801
INDOSU_KN02_KN0202,22152,MES20802
INDOSU_KN02_KN0203,22171,MES20817
INDOSU_KN02_KN0204,22163,MES20803
INDOSU_KN02_KN0205,22111,MES20800
INDOSU_KN02_KN0206,22155,MES20804
INDOSU_KN02_KN0207,22164,MES20805
INDOSU_KN02_KN0208,22165,MES20806
INDOSU_KN02_KN0209,22153,MES20816
INDOSU_KN02_KN0210,22173,MES20807
INDOSU_KN02_KN0211,22161,MES20808
INDOSU_KN02_KN0212,22153,MES20815
INDOSU_KN02_KN0213,22162,MES20811
INDOSU_KN02_KN0214,22171,MES20812
INDOSU_KN02_KN0215,22154,MES20814
INDOSU_KN02_KN0216,22154,MES20809
INDOSU_KN02_KN0217,22153,MES20810
INDOSU_KN03_KN0301,21273,MES10117
INDOSU_KN03_KN0302,21273,MES10140
INDOSU_KN03_KN0303,21274,MES10139
INDOSU_KN03_KN0304,21272,MES10103
INDOSU_KN03_KN0305,21263,MES10102
INDOSU_KN03_KN0306,21262,MES10104
INDOSU_KN03_KN0307,21274,MES10105
INDOSU_KN03_KN0308,21261,MES10106
INDOSU_KN03_KN0309,21211,MES10126
INDOSU_KN03_KN0310,21222,MES10127
INDOSU_KN03_KN0311,21273,MES10111
INDOSU_KN03_KN0312,21264,MES10138
INDOSU_KN03_KN0313,21274,MES10137
INDOSU_KN03_KN0314,21264,MES10136
INDOSU_KN03_KN0315,21272,MES10135
INDOSU_KN03_KN0316,21381,MES10133
INDOSU_KN03_KN0317,21381,MES10134
INDOSU_KN03_KN0318,21381,MES10133
INDOSU_KN03_KN0319,21261,MES10132
INDOSU_KN03_KN0320,21263,MES10131
INDOSU_KN03_KN0321,21352,MES10115
INDOSU_KN03_KN0322,21261,MES10130
INDOSU_KN03_KN0323,21264,MES10110
INDOSU_KN03_KN0324,21271,MES10112
INDOSU_KN03_KN0325,21271,MES10128
INDOSU_KN03_KN0326,21222,MES10127
INDOSU_KN04_KN0401,21256,MES21503
INDOSU_KN04_KN0402,21255,MES21500
INDOSU_KN04_KN0403,21258,MES21501
INDOSU_KN04_KN0404,21252,MES21506
INDOSU_KN04_KN0405,21257,MES21508
INDOSU_KN04_KN0406,21253,MES21505
INDOSU_KN04_KN0407,21254,MES21504
INDOSU_KN05_KN05,20712,MES20200
INDOSU_KN05_KN0501,20719,MES20207
INDOSU_KN05_KN0502,20712,MES20200
INDOSU_KN05_KN0503,20724,MES20208
INDOSU_KN05_KN0504,20736,MES20209
INDOSU_KN05_KN0505,20747,MES20210
INDOSU_KN06_KN0601,22251,MES10312
INDOSU_KN06_KN0602,22251,MES10313
INDOSU_KN06_KN0603,22281,MES10314
INDOSU_KN06_KN0604,22282,MES10302
INDOSU_KN06_KN0605,22283,MES10310
INDOSU_KN06_KN0606,22218,MES10300
INDOSU_KN06_KN0607,22261,MES10304
INDOSU_KN06_KN0608,22263,MES10305
INDOSU_KN06_KN0609,22254,MES10311
INDOSU_KN06_KN0610,22281,MES10316
INDOSU_KN06_KN0611,22262,MES10306
INDOSU_KN06_KN0612,22219,MES10315
INDOSU_KN06_KN0613,22281,MES10307
INDOSU_KN06_KN0614,22253,MES10308
INDOSU_KN06_KN0615,22252,MES10309
INDOSU_KN07_KN0701,20372,MES10605
INDOSU_KN07_KN0702,20552,MES10616
INDOSU_KN07_KN0703,20358,MES10610
INDOSU_KN07_KN0704,20355,MES10601
INDOSU_KN07_KN0705,20583,MES10619
INDOSU_KN07_KN0706,20374,MES10602
INDOSU_KN07_KN0707,20354,MES10603
INDOSU_KN07_KN0708,20373,MES10604
INDOSU_KN07_KN0709,20511,MES10600
INDOSU_KN07_KN0710,20356,MES10620
INDOSU_KN07_KN0711,20551,MES10621
INDOSU_KN07_KN0712,20353,MES10606
INDOSU_KN07_KN0713,20553,MES10614
INDOSU_KN07_KN0714,20361,MES10608
INDOSU_KN07_KN0715,20371,MES10607
INDOSU_KN07_KN0716,20357,MES10609
INDOSU_KN07_KN0717,20363,MES10611
INDOSU_KN07_KN0718,20582,MES10622
INDOSU_KN07_KN0719,20351,MES10612
INDOSU_KN07_KN0720,20362,MES10613
INDOSU_KN07_KN0721,20581,MES10615
INDOSU_KN07_KN0722,20585,MES10617
INDOSU_KN09_KN0901,21411,MES20714
INDOSU_KN09_KN0902,21471,MES20702
INDOSU_KN09_KN0903,21451,MES20715
INDOSU_KN09_KN0904,21473,MES20709
INDOSU_KN09_KN0905,21471,MES20718
INDOSU_KN09_KN0906,21472,MES20710
INDOSU_KN09_KN0907,21462,MES20719
INDOSU_KN09_KN0908,21421,MES20720
INDOSU_KN09_KN0909,21419,MES20721
INDOSU_KN10_KN1001,21463,MES20703
INDOSU_KN10_KN1002,21464,MES20704
INDOSU_KN10_KN1003,21465,MES20723
INDOSU_KN10_KN1004,21461,MES20722
INDOSU_KN10_KN1005,21464,MES20724
INDOSU_KN11_KN1101,21455,MES20713
INDOSU_KN11_KN1102,21455,MES20701
INDOSU_KN11_KN1103,21475,MES20716
INDOSU_KN11_KN1104,21474,MES20706
INDOSU_KN11_KN1105,21457,MES20705
INDOSU_KN11_KN1106,21457,MES23100
INDOSU_KN11_KN1107,21452,MES20707
INDOSU_KN11_KN1108,21454,MES20708
INDOSU_KN12_KN1201,20857,MES20901
INDOSU_KN12_KN1202,20774,MES20916
INDOSU_KN12_KN1203,20852,MES20909
INDOSU_KN12_KN1204,20859,MES20902
INDOSU_KN12_KN1205,20761,MES20915
INDOSU_KN12_KN1206,20881,MES20910
INDOSU_KN12_KN1207,20854,MES20904
INDOSU_KN12_KN1208,20773,MES20920
INDOSU_KN12_KN1209,20852,MES20905
INDOSU_KN12_KN1210,20858,MES20906
INDOSU_KN12_KN1211,20858,MES20921
INDOSU_KN12_KN1212,20773,MES20911
INDOSU_KN12_KN1213,20811,MES20912
INDOSU_KN12_KN1214,20855,MES20907
INDOSU_KN12_KN1215,20771,MES20918
INDOSU_KN12_KN1216,20773,MES20913
INDOSU_KN12_KN1217,20762,MES20919
INDOSU_KN12_KN1218,20772,MES20922
INDOSU_KN12_KN1219,20811,MES20900
INDOSU_KN12_KN1220,20853,MES20908
INDOSU_KN12_KN1221,20851,MES20914
INDOSU_KN12_KN1222,20856,MES20903
INDOSU_KN12_KN1223,20772,MES20917
INDOSU_KN13_KN1301,22988,DTB20901
INDOSU_KN13_KN1302,22983,DTB20902
INDOSU_KN13_KN1303,22977,DTB20903
INDOSU_KN13_KN1304,22978,DTB20923
INDOSU_KN13_KN1305,22994,DTB20904
INDOSU_KN13_KN1306,22983,DTB20906
INDOSU_KN13_KN1307,22994,DTB20905
INDOSU_KN13_KN1308,22989,DTB20907
INDOSU_KN13_KN1309,22998,DTB20908
INDOSU_KN13_KN1310,22977,DTB20922
INDOSU_KN13_KN1311,22987,DTB20909
INDOSU_KN13_KN1312,22998,DTB20921
INDOSU_KN13_KN1313,22911,DTB20910
INDOSU_KN13_KN1314,22952,DTB20911
INDOSU_KN13_KN1315,22952,DTB20912
INDOSU_KN13_KN1316,22912,DTB20913
INDOSU_KN13_KN1317,22978,DTB20914
INDOSU_KN13_KN1318,22994,DTB20920
INDOSU_KN13_KN1319,22983,DTB20919
INDOSU_KN13_KN1320,22976,DTB20915
INDOSU_KN13_KN1321,22988,DTB20918
INDOSU_KN13_KN1322,22994,DTB20916
INDOSU_KN13_KN1323,22998,DTB20917
INDOSU_KN13_KN1324,22911,DTB20910
INDOSU_KN14_KN14,20219,MES10017
INDOSU_KN14_KN1401,20219,MES10017
INDOSU_KN14_KN1402,20215,MES10018
INDOSU_KN14_KN1403,20116,MES10019
INDOSU_KN14_KN1404,20154,MES10020
INDOSU_KN14_KN1405,20414,MES10045
INDOSU_KN14_KN1406,20243,MES10021
INDOSU_KN14_KN1407,20226,MES10022
INDOSU_KN14_KN1408,20124,MES10023
INDOSU_KN14_KN1409,20142,MES10024
INDOSU_KN14_KN1410,20213,MES10025
INDOSU_KN14_KN1411,20253,MES10026
INDOSU_KN14_KN1412,20152,MES10027
INDOSU_KN14_KN1413,20254,MES10028
INDOSU_KN14_KN1414,20232,MES10029
INDOSU_KN14_KN1415,20118,MES10030
INDOSU_KN14_KN1416,20152,MES10031
INDOSU_KN14_KN1417,20131,MES10032
INDOSU_KN14_KN1418,20122,MES10046
INDOSU_KN14_KN1419,20223,MES10033
INDOSU_KN14_KN1420,20238,MES10034
INDOSU_KN14_KN1421,20138,MES10035
INDOSU_KN19_KN1901,22763,DTB21008
INDOSU_KN19_KN1902,22755,DTB21001
INDOSU_KN19_KN1903,22742,DTB21009
INDOSU_KN19_KN1904,22742,DTB21010
INDOSU_KN19_KN1905,22774,DTB21011
INDOSU_KN19_KN1906,22763,DTB21012
INDOSU_KN19_KN1907,22742,DTB21021
INDOSU_KN19_KN1908,22762,DTB21014
INDOSU_KN19_KN1909,22763,DTB21015
INDOSU_KN19_KN1911,22755,DTB21016
INDOSU_KN19_KN1912,22763,DTB21017
INDOSU_KN19_KN1913,22755,DTB21018
INDOSU_KN20_KN2001,22762,DTB20701
INDOSU_KN20_KN2002,22756,DTB20702
INDOSU_KN20_KN2003,22756,DTB20703
INDOSU_KN20_KN2004,22753,DTB20704
INDOSU_KN20_KN2005,22733,DTB20709
INDOSU_KN20_KN2006,22753,DTB20706
INDOSU_KN20_KN2007,22753,DTB20706
INDOSU_KN20_KN2008,22741,DTB20707
INDOSU_KN20_KN2009,22747,DTB20708
INDOSU_KN21_KN21,22711,DTB20500
INDOSU_KN21_KN2101,22733,DTB20501
INDOSU_KN21_KN2102,22733,DTB20502
INDOSU_KN21_KN2103,22753,DTB20504
INDOSU_KN21_KN2104,22726,DTB20505
INDOSU_KN21_KN2105,22733,DTB20506
INDOSU_KN21_KN2106,22716,DTB20507
INDOSU_KN22_KN2201,22271,MES22101
INDOSU_KN22_KN2202,22271,MES22105
INDOSU_KN22_KN2203,22271,MES22104
INDOSU_KN22_KN2204,22272,MES22100
INDOSU_KN22_KN2205,22272,MES22106
INDOSU_KN22_KN2206,22272,MES22102
INDOSU_KN22_KN2207,22272,MES22103
INDOSU_KN22_KN2208,22272,MES22107
INDOSU_KN23_KN23,21136,MES22600
INDOSU_KN23_KN2301,21112,MES22601
INDOSU_KN23_KN2302,21128,MES22602
INDOSU_KN23_KN2303,21137,MES22603
INDOSU_KN23_KN2304,21122,MES22604
INDOSU_KN23_KN2305,21136,MES22605
INDOSU_KN23_KN2306,21145,MES22606
INDOSU_KN23_KN2307,21139,MES22608
INDOSU_KN23_KN2308,21128,MES22607
INDOSU_KN24_KN2401,22391,MES22201
INDOSU_KN24_KN2402,22394,MES22202
INDOSU_KN24_KN2403,22391,MES22203
INDOSU_KN24_KN2404,22393,MES22204
INDOSU_KN24_KN2405,22392,MES22200
INDOSU_KN24_KN2406,22392,MES22205
INDOSU_KN24_KN2408,22395,MES22207
INDOSU_KN24_KN2409,22395,MES22208
INDOSU_KN25_KN2501,20994,MES22301
INDOSU_KN25_KN2502,20984,MES22316
INDOSU_KN25_KN2503,20991,MES22302
INDOSU_KN25_KN2504,20993,MES22303
INDOSU_KN25_KN2505,20984,MES22304
INDOSU_KN25_KN2506,20986,MES22315
INDOSU_KN25_KN2507,20986,MES22306
INDOSU_KN25_KN2508,20995,MES22314
INDOSU_KN25_KN2509,20995,MES22300
INDOSU_KN25_KN2510,20984,MES22312
INDOSU_KN25_KN2511,20992,MES22307
INDOSU_KN25_KN2512,20996,MES22308
INDOSU_KN25_KN2513,20998,MES22311
INDOSU_KN25_KN2514,20997,MES22310
INDOSU_KN25_KN2515,20987,MES22305
INDOSU_KN25_KN2516,20991,MES22313
INDOSU_KN25_KN2517,20998,MES21100
INDOSU_KN26_KN26,22535,DTB20415
INDOSU_KN26_KN2601,22521,DTB20418
INDOSU_KN26_KN2602,22535,DTB20415
INDOSU_KN26_KN2603,22533,DTB20416
INDOSU_KN26_KN2604,22511,DTB20417
INDOSU_KN27_KN2701,21184,MES20622
INDOSU_KN27_KN2702,21184,MES20623
INDOSU_KN27_KN2703,21183,MES20602
INDOSU_KN27_KN2704,21155,MES20606
INDOSU_KN27_KN2705,21173,MES20605
INDOSU_KN27_KN2706,21163,MES20604
INDOSU_KN27_KN2707,21168,MES20603
INDOSU_KN27_KN2708,21174,MES20607
INDOSU_KN27_KN2709,21174,MES20624
INDOSU_KN27_KN2710,21174,MES20625
INDOSU_KN27_KN2711,21174,MES20626
INDOSU_KN27_KN2712,21174,MES20627
INDOSU_KN27_KN2713,21182,MES20608
INDOSU_KN27_KN2714,21153,MES20628
INDOSU_KN27_KN2715,21172,MES20609
INDOSU_KN27_KN2716,21161,MES20610
INDOSU_KN27_KN2717,21165,MES20629
INDOSU_KN27_KN2718,21186,MES20611
INDOSU_KN27_KN2719,21186,MES20630
INDOSU_KN27_KN2721,21165,MES20612
INDOSU_KN27_KN2722,21162,MES20613
INDOSU_KN27_KN2723,21156,MES20614
INDOSU_KN27_KN2724,21151,MES20615
INDOSU_KN27_KN2725,21171,MES20616
INDOSU_KN27_KN2726,21167,MES20618
INDOSU_KN27_KN2727,21157,MES20617
INDOSU_KN27_KN2728,21181,MES20619
INDOSU_KN27_KN2729,21154,MES20620
INDOSU_KN27_KN2730,21187,MES20621
INDOSU_KN27_KN2731,21184,MES20623
INDOSU_KN28_KN28,21315,MES22503
INDOSU_KN28_KN2801,21362,MES22501
INDOSU_KN28_KN2802,21367,MES22506
INDOSU_KN28_KN2803,21344,MES22502
INDOSU_KN28_KN2804,21315,MES22503
INDOSU_KN28_KN2805,21324,MES22504
INDOSU_KN28_KN2806,21335,MES22505
INDOSU_KN29_KN2901,22758,DTB21101
INDOSU_KN29_KN2902,22735,DTB20509
INDOSU_KN29_KN2903,22733,DTB20510
INDOSU_KN29_KN2904,22747,DTB21102
INDOSU_KN29_KN2905,22773,DTB20508
INDOSU_KN29_KN2906,22738,DTB21200
INDOSU_KN29_KN2907,22738,DTB20503
INDOSU_KN29_KN2908,22758,DTB20718
INDOSU_KN29_KN2909,22774,DTB20511
