city_code,district_code,district_name,zone_code,provinsi_code,city_name,tlc_branch_code,provinsi_name
KT05,KT0507,PATANGKEP TUTUI,ZDKT0501,KT,BARITO TIMUR,PKY,KALIMANTAN TENGAH
KT05,KT0508,PEMATANG KARAU,ZDKT0501,KT,BARITO TIMUR,PKY,KALIMANTAN TENGAH
KT05,KT0509,RAREN BATUAH,ZDKT0501,KT,BARITO TIMUR,PKY,KALIMANTAN TENGAH
KT05,KT0510,TAMIANG LAYANG,ZCKT0501,KT,BARITO TIMUR,PKY,KALIMANTAN TENGAH
KT05,KT0511,KARUSEN JANANG,ZBKT0501,KT,BARITO TIMUR,PKY,KALIMANTAN TENGAH
KT06,KT06,BARITO UTARA,ZBKT0601,KT,BARITO UTARA,PKY,KALIMANTAN TENGAH
KT06,KT0601,GUNUNG PUREI,ZDKT0601,KT,BARITO UTARA,PKY,KALIMANTAN TENGAH
KT06,KT0602,GUNUNG TIMANG,ZCKT0601,KT,BARITO UTARA,PKY,KALIMANTAN TENGAH
KT06,KT0603,LAHEI,ZDKT0601,KT,BARITO UTARA,PKY,KALIMANTAN TENGAH
KT06,KT0604,MONTALLAT (MONTALAT),ZDKT0601,KT,BARITO UTARA,PKY,KALIMANTAN TENGAH
KT06,KT0605,TEWEH TENGAH,ZCKT0601,KT,BARITO UTARA,PKY,KALIMANTAN TENGAH
KT06,KT0606,TEWEH TIMUR,ZCKT0601,KT,BARITO UTARA,PKY,KALIMANTAN TENGAH
KT06,KT0607,MUARA TEWEH,ZCKT0601,KT,BARITO UTARA,PKY,KALIMANTAN TENGAH
KT06,KT0608,LAHEI BARAT,ZBKT0601,KT,BARITO UTARA,PKY,KALIMANTAN TENGAH
KT06,KT0609,TEWEH BARU,ZBKT0601,KT,BARITO UTARA,PKY,KALIMANTAN TENGAH
KT06,KT0610,TEWEH SELATAN,ZBKT0601,KT,BARITO UTARA,PKY,KALIMANTAN TENGAH
KT07,KT07,GUNUNG MAS,ZBKT0701,KT,GUNUNG MAS,PKY,KALIMANTAN TENGAH
KT07,KT0701,DAMANG BATU,ZDKT0701,KT,GUNUNG MAS,PKY,KALIMANTAN TENGAH
KT07,KT0702,KAHAYAN HULU UTARA,ZDKT0701,KT,GUNUNG MAS,PKY,KALIMANTAN TENGAH
KT07,KT0703,KURUN,ZCKT0701,KT,GUNUNG MAS,PKY,KALIMANTAN TENGAH
KT07,KT0704,MANUHING,ZDKT0701,KT,GUNUNG MAS,PKY,KALIMANTAN TENGAH
KT07,KT0705,MANUHING RAYA,ZDKT0701,KT,GUNUNG MAS,PKY,KALIMANTAN TENGAH
KT07,KT0706,MIHING RAYA,ZDKT0701,KT,GUNUNG MAS,PKY,KALIMANTAN TENGAH
KT07,KT0707,MIRI MANASA,ZDKT0701,KT,GUNUNG MAS,PKY,KALIMANTAN TENGAH
KT07,KT0708,RUNGAN,ZDKT0701,KT,GUNUNG MAS,PKY,KALIMANTAN TENGAH
KT07,KT0709,RUNGAN HULU,ZDKT0701,KT,GUNUNG MAS,PKY,KALIMANTAN TENGAH
KT07,KT0710,SEPANG (SEPANG SIMIN),ZCKT0701,KT,GUNUNG MAS,PKY,KALIMANTAN TENGAH
KT07,KT0711,TEWAH,ZCKT0701,KT,GUNUNG MAS,PKY,KALIMANTAN TENGAH
KT07,KT0712,KUALA KURUN,ZCKT0701,KT,GUNUNG MAS,PKY,KALIMANTAN TENGAH
KT07,KT0713,RUNGAN BARAT,ZBKT0701,KT,GUNUNG MAS,PKY,KALIMANTAN TENGAH
KT08,KT08,KOTAWARINGIN TIMUR,ZBKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0801,ANTANG KALANG,ZDKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0802,BAAMANG,ZCKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0803,BUKIT SANTUEI,ZDKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0804,CEMPAGA,ZDKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0805,CEMPAGA HULU,ZDKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0806,KOTA BESI,ZDKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0807,MENTAWA BARU (KETAPANG),ZCKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0808,MENTAYA HILIR SELATAN,ZDKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0809,MENTAYA HILIR UTARA,ZDKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0810,MENTAYA HULU,ZDKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0811,PARENGGEAN,ZDKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0812,PULAU HANAUT,ZDKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0813,SERANAU,ZDKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0814,TELAWANG,ZDKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0815,TELUK SAMPIT,ZDKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0816,SAMPIT,ZCKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0817,TELAGA ANTANG,ZBKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT08,KT0818,TUALAN HULU,ZBKT0801,KT,KOTAWARINGIN TIMUR,SMQ,KALIMANTAN TENGAH
KT09,KT09,LAMANDAU (LAMANDAU),ZBKT0901,KT,LAMANDAU,PKN,KALIMANTAN TENGAH
KT09,KT0901,BATANGKAWA,ZDKT0901,KT,LAMANDAU,PKN,KALIMANTAN TENGAH
KT09,KT0902,BELANTIKAN RAYA,ZDKT0901,KT,LAMANDAU,PKN,KALIMANTAN TENGAH
KT09,KT0903,BULIK,ZCKT0901,KT,LAMANDAU,PKN,KALIMANTAN TENGAH
KT09,KT0904,BULIK TIMUR,ZDKT0901,KT,LAMANDAU,PKN,KALIMANTAN TENGAH
KT09,KT0905,DELANG,ZDKT0901,KT,LAMANDAU,PKN,KALIMANTAN TENGAH
KT09,KT0906,LAMANDAU (LAMANDAU),ZBKT0901,KT,LAMANDAU,PKN,KALIMANTAN TENGAH
KT09,KT0907,MENTHOBI RAYA,ZDKT0901,KT,LAMANDAU,PKN,KALIMANTAN TENGAH
KT09,KT0908,SEMATU JAYA,ZCKT0901,KT,LAMANDAU,PKN,KALIMANTAN TENGAH
KT09,KT0909,NANGA BULIK,ZCKT0901,KT,LAMANDAU,PKN,KALIMANTAN TENGAH
KT10,KT10,MURUNG RAYA,ZBKT1001,KT,MURUNG RAYA,PKY,KALIMANTAN TENGAH
KT10,KT1001,BARITO TUHUP RAYA,ZDKT1001,KT,MURUNG RAYA,PKY,KALIMANTAN TENGAH
KT10,KT1002,LAUNG TUHUP,ZDKT1001,KT,MURUNG RAYA,PKY,KALIMANTAN TENGAH
KT10,KT1003,MURUNG,ZCKT1001,KT,MURUNG RAYA,PKY,KALIMANTAN TENGAH
KT10,KT1004,PERMATA INTAN,ZDKT1001,KT,MURUNG RAYA,PKY,KALIMANTAN TENGAH
KT10,KT1005,SERIBU RIAM,ZDKT1001,KT,MURUNG RAYA,PKY,KALIMANTAN TENGAH
KT10,KT1006,SUMBER BARITO,ZDKT1001,KT,MURUNG RAYA,PKY,KALIMANTAN TENGAH
KT10,KT1007,SUNGAI BABUAT,ZDKT1001,KT,MURUNG RAYA,PKY,KALIMANTAN TENGAH
KT10,KT1008,TANAH SIANG,ZDKT1001,KT,MURUNG RAYA,PKY,KALIMANTAN TENGAH
KT10,KT1009,TANAH SIANG SELATAN,ZDKT1001,KT,MURUNG RAYA,PKY,KALIMANTAN TENGAH
KT10,KT1010,UUT MURUNG,ZDKT1001,KT,MURUNG RAYA,PKY,KALIMANTAN TENGAH
KT10,KT1011,PURUKCAHU,ZCKT1001,KT,MURUNG RAYA,PKY,KALIMANTAN TENGAH
KT11,KT11,PALANGKARAYA,ZAKT1101,KT,PALANGKARAYA,PKY,KALIMANTAN TENGAH
KT11,KT1101,BUKIT BATU (PALANGKARAYA),ZDKT1101,KT,PALANGKARAYA,PKY,KALIMANTAN TENGAH
KT11,KT1102,JEKAN RAYA,ZCKT1101,KT,PALANGKARAYA,PKY,KALIMANTAN TENGAH
KT11,KT1103,PAHANDUT,ZCKT1101,KT,PALANGKARAYA,PKY,KALIMANTAN TENGAH
KT11,KT1104,RAKUMPIT,ZDKT1101,KT,PALANGKARAYA,PKY,KALIMANTAN TENGAH
KT11,KT1105,SEBANGAU,ZCKT1101,KT,PALANGKARAYA,PKY,KALIMANTAN TENGAH
KT12,KT12,PULANG PISAU,ZBKT1201,KT,PULANG PISAU,PKY,KALIMANTAN TENGAH
KT12,KT1201,BANAMA TINGANG,ZDKT1201,KT,PULANG PISAU,PKY,KALIMANTAN TENGAH
KT12,KT1202,JABIREN RAYA,ZCKT1201,KT,PULANG PISAU,PKY,KALIMANTAN TENGAH
KT12,KT1203,KAHAYAN HILIR,ZDKT1201,KT,PULANG PISAU,PKY,KALIMANTAN TENGAH
KT12,KT1204,KAHAYAN KUALA,ZDKT1201,KT,PULANG PISAU,PKY,KALIMANTAN TENGAH
KT12,KT1205,KAHAYAN TENGAH,ZDKT1201,KT,PULANG PISAU,PKY,KALIMANTAN TENGAH
KT12,KT1206,MALIKU,ZDKT1201,KT,PULANG PISAU,PKY,KALIMANTAN TENGAH
KT12,KT1207,PANDIH BATU,ZDKT1201,KT,PULANG PISAU,PKY,KALIMANTAN TENGAH
KT12,KT1208,SEBANGAU KUALA,ZCKT1201,KT,PULANG PISAU,PKY,KALIMANTAN TENGAH
KT13,KT13,SERUYAN,ZBKT1301,KT,SERUYAN,SMQ,KALIMANTAN TENGAH
KT13,KT1301,DANAU SEMBULUH,ZDKT1301,KT,SERUYAN,SMQ,KALIMANTAN TENGAH
KT13,KT1302,HANAU,ZDKT1301,KT,SERUYAN,SMQ,KALIMANTAN TENGAH
KT13,KT1303,SERUYAN HILIR,ZCKT1301,KT,SERUYAN,SMQ,KALIMANTAN TENGAH
KT13,KT1304,SERUYAN HULU,ZDKT1301,KT,SERUYAN,SMQ,KALIMANTAN TENGAH
KT13,KT1305,SERUYAN TENGAH,ZDKT1301,KT,SERUYAN,SMQ,KALIMANTAN TENGAH
KT13,KT1306,KUALA PEMBUANG (SERUYAN),ZCKT1301,KT,SERUYAN,SMQ,KALIMANTAN TENGAH
KT13,KT1307,BATU AMPAR,ZBKT1301,KT,SERUYAN,SMQ,KALIMANTAN TENGAH
KT13,KT1308,DANAU SELULUK,ZBKT1301,KT,SERUYAN,SMQ,KALIMANTAN TENGAH
KT13,KT1309,SERUYAN HILIR TIMUR,ZBKT1301,KT,SERUYAN,SMQ,KALIMANTAN TENGAH
KT13,KT1310,SERUYAN RAYA,ZBKT1301,KT,SERUYAN,SMQ,KALIMANTAN TENGAH
KT13,KT1311,SULING TAMBUN,ZBKT1301,KT,SERUYAN,SMQ,KALIMANTAN TENGAH
KT14,KT14,SUKAMARA (SUKAMARA),ZBKT1401,KT,SUKAMARA,PKN,KALIMANTAN TENGAH
KT14,KT1401,BALAI RIAM,ZDKT1401,KT,SUKAMARA,PKN,KALIMANTAN TENGAH
KT14,KT1402,JELAI,ZDKT1401,KT,SUKAMARA,PKN,KALIMANTAN TENGAH
KT14,KT1403,PANTAI LUNCI,ZDKT1401,KT,SUKAMARA,PKN,KALIMANTAN TENGAH
KT14,KT1404,PERMATA KECUBUNG,ZDKT1401,KT,SUKAMARA,PKN,KALIMANTAN TENGAH
KT14,KT1405,SUKAMARA (SUKAMARA),ZBKT1401,KT,SUKAMARA,PKN,KALIMANTAN TENGAH
KT15,KT15,KUALA PEMBUANG (KUALA PEMBUANG),ZBKT1501,KT,KUALA PEMBUANG,PKY,KALIMANTAN TENGAH
KI28,KI28,BERAU,ZBKI2801,KI,BERAU,BEJ,KALIMANTAN TIMUR
KI28,KI2801,BATU PUTIH (BERAU),ZDKI2801,KI,BERAU,BEJ,KALIMANTAN TIMUR
KI28,KI2802,BIATAN,ZDKI2801,KI,BERAU,BEJ,KALIMANTAN TIMUR
KI28,KI2803,BIDUK-BIDUK,ZDKI2801,KI,BERAU,BEJ,KALIMANTAN TIMUR
KI28,KI2804,DERAWAN (PULAU DERAWAN),ZDKI2801,KI,BERAU,BEJ,KALIMANTAN TIMUR
KI28,KI2805,GUNUNG TABUR,ZDKI2801,KI,BERAU,BEJ,KALIMANTAN TIMUR
KI28,KI2806,KELAY,ZDKI2801,KI,BERAU,BEJ,KALIMANTAN TIMUR
KI28,KI2807,MARATUA,ZDKI2801,KI,BERAU,BEJ,KALIMANTAN TIMUR
KI28,KI2808,SAMBALIUNG,ZDKI2801,KI,BERAU,BEJ,KALIMANTAN TIMUR
KI28,KI2809,SEGAH,ZDKI2801,KI,BERAU,BEJ,KALIMANTAN TIMUR
KI28,KI2810,TABALAR,ZDKI2801,KI,BERAU,BEJ,KALIMANTAN TIMUR
KI28,KI2811,TALISAYAN,ZDKI2801,KI,BERAU,BEJ,KALIMANTAN TIMUR
KI28,KI2812,TANJUNG REDEB,ZCKI2801,KI,BERAU,BEJ,KALIMANTAN TIMUR
KI28,KI2813,TELUK BAYUR,ZDKI2801,KI,BERAU,BEJ,KALIMANTAN TIMUR
KI28,KI2814,TUBAAN,ZDKI2801,KI,BERAU,BEJ,KALIMANTAN TIMUR
KI01,KI01,BALIKPAPAN,ZAKI0101,KI,BALIKPAPAN,BPN,KALIMANTAN TIMUR
KI01,KI0101,BALIKPAPAN BARAT,ZCKI0101,KI,BALIKPAPAN,BPN,KALIMANTAN TIMUR
KI01,KI0102,BALIKPAPAN SELATAN,ZCKI0101,KI,BALIKPAPAN,BPN,KALIMANTAN TIMUR
KI01,KI0103,BALIKPAPAN TENGAH,ZCKI0101,KI,BALIKPAPAN,BPN,KALIMANTAN TIMUR
KI01,KI0104,BALIKPAPAN TIMUR,ZDKI0101,KI,BALIKPAPAN,BPN,KALIMANTAN TIMUR
KI01,KI0105,BALIKPAPAN UTARA,ZDKI0101,KI,BALIKPAPAN,BPN,KALIMANTAN TIMUR
KI01,KI0106,BALIKPAPAN KOTA,ZAKI0101,KI,BALIKPAPAN,BPN,KALIMANTAN TIMUR
KI10,KI10,PASER,ZCKI1001,KI,PASER,BPN,KALIMANTAN TIMUR
KI10,KI1001,BATU ENGAU,ZDKI1001,KI,PASER,BPN,KALIMANTAN TIMUR
KI10,KI1002,BATU SOPANG,ZDKI1001,KI,PASER,BPN,KALIMANTAN TIMUR
KI10,KI1003,KUARO,ZDKI1001,KI,PASER,BPN,KALIMANTAN TIMUR
KI10,KI1004,LONG IKIS,ZCKI1001,KI,PASER,BPN,KALIMANTAN TIMUR
KI10,KI1005,LONG KALI,ZCKI1001,KI,PASER,BPN,KALIMANTAN TIMUR
KI10,KI1006,MUARA KOMAM,ZCKI1001,KI,PASER,BPN,KALIMANTAN TIMUR
KI10,KI1007,MUARA SAMU,ZCKI1001,KI,PASER,BPN,KALIMANTAN TIMUR
KI10,KI1008,PASIR BELENGKONG,ZCKI1001,KI,PASER,BPN,KALIMANTAN TIMUR
KI10,KI1009,TANAH GROGOT (PASER),ZDKI1001,KI,PASER,BPN,KALIMANTAN TIMUR
KI10,KI1010,TANJUNG HARAPAN (PASER),ZDKI1001,KI,PASER,BPN,KALIMANTAN TIMUR
KI10,KI1011,TANAH GROGOT (PASER),ZDKI1001,KI,PASER,BPN,KALIMANTAN TIMUR
KI11,KI11,PENAJAM PASER UTARA,ZBKI1101,KI,PENAJAM PASER UTARA,BPN,KALIMANTAN TIMUR
KI11,KI1101,BABULU,ZDKI1101,KI,PENAJAM PASER UTARA,BPN,KALIMANTAN TIMUR
KI11,KI1102,PENAJAM,ZBKI1101,KI,PENAJAM PASER UTARA,BPN,KALIMANTAN TIMUR
KI11,KI1103,SEPAKU,ZCKI1101,KI,PENAJAM PASER UTARA,BPN,KALIMANTAN TIMUR
KI11,KI1104,WARU (PENAJAM PASER UTARA),ZCKI1101,KI,PENAJAM PASER UTARA,BPN,KALIMANTAN TIMUR
KI17,KI17,TANJUNG REDEP,ZBKI1701,KI,TANJUNG REDEP,BPN,KALIMANTAN TIMUR
KI18,KI1801,BONTANG UTARA,ZCKI1801,KI,BONTANG,BTG,KALIMANTAN TIMUR
KI18,KI1802,BONTANG BARAT,ZCKI1801,KI,BONTANG,BTG,KALIMANTAN TIMUR
KI18,KI1803,BONTANG SELATAN,ZCKI1801,KI,BONTANG,BTG,KALIMANTAN TIMUR
KI18,KI18C,BONTANG,ZBKI1801,KI,BONTANG,BTG,KALIMANTAN TIMUR
KI23,KI2301,KONGBENG,ZCKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2302,TELEN,ZCKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2303,BUSANG,ZCKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2304,MUARA ANCALONG,ZCKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2305,BENGALON,ZDKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2306,KALIORANG,ZDKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2307,KAUBUN,ZDKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2308,BATU AMPAR (KUTAI TIMUR),ZDKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2309,LONG MESANGAT (MESENGAT),ZDKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2310,MUARA BENGKAL,ZDKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2311,MUARA WAHAU,ZDKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2312,RANTAU PULUNG,ZDKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2313,SANGATTA SELATAN,ZDKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2314,SANGATTA UTARA,ZDKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2315,TELUK PANDAN,ZDKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2316,SANGKULIRANG,ZDKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2317,KARANGAN (KUTAI TIMUR),ZCKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI2318,SANDARAN,ZCKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI23C,KUTAI TIMUR,ZBKI2301,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI23,KI24C,SANGATTA,ZBKI1701,KI,KUTAI TIMUR,BTG,KALIMANTAN TIMUR
KI19,KI19,KUTAI BARAT,ZBKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1901,SILUQ NGURAI,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1902,MUARA LAWA,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1903,BARONG TONGKOK,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1904,NYUATAN,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1905,DAMAI,ZCKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1907,LAHAM,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1908,LONG HUBUNG,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1909,LINGGANG BIGUNG,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1910,PENYINGGAHAN,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1911,MANOR BULATIN,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1912,MELAK,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1913,SEKOLAQ DARAT,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1914,LONG IRAM,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1915,TERING,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1916,LONG BAGUN,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1917,LONG PAHANGAI,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1918,LONG APARI,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1920,JEMPANG,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1921,MUARA PAHU,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI20,SENDAWAR,ZDKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1922,BENTIAN BESAR,ZBKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI19,KI1923,BONGAN,ZBKI1901,KI,KUTAI BARAT,SRI,KALIMANTAN TIMUR
KI21,KI21,KUTAI KARTANEGARA,ZBKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2101,SANGA-SANGA,ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2102,MUARA JAWA,ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2103,SAMBOJA (SEMBOJA),ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2104,ANGGANA,ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2105,MUARA BADAK,ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2106,MARANG KAYU,ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2107,LOA JANAN,ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2108,SEBULU,ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2109,MUARA KAMAN,ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2110,KEMBANG JANGGUT,ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2111,TABANG (KUTAI KARTANEGARA),ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2112,MUARA WIS,ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2113,KOTA BANGUN,ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2114,MUARA MUNTAI,ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2115,KENOHAN,ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2116,LOA KULU,ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI2117,TENGGARONG SEBERANG,ZDKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI21,KI22,TENGGARONG,ZCKI2101,KI,KUTAI KARTANEGARA,SRI,KALIMANTAN TIMUR
KI25,KI25,SAMARINDA,ZBKI2501,KI,SAMARINDA,SRI,KALIMANTAN TIMUR
KI25,KI2501,SAMARINDA ILIR,ZCKI2501,KI,SAMARINDA,SRI,KALIMANTAN TIMUR
KI25,KI2502,SAMARINDA UTARA,ZCKI2501,KI,SAMARINDA,SRI,KALIMANTAN TIMUR
KI25,KI2503,SAMARINDA ULU,ZCKI2501,KI,SAMARINDA,SRI,KALIMANTAN TIMUR
KI25,KI2504,SUNGAI KUNJANG,ZCKI2501,KI,SAMARINDA,SRI,KALIMANTAN TIMUR
KI25,KI2505,SAMARINDA SEBERANG,ZDKI2501,KI,SAMARINDA,SRI,KALIMANTAN TIMUR
KI25,KI2506,PALARAN,ZDKI2501,KI,SAMARINDA,SRI,KALIMANTAN TIMUR
KI25,KI2507,LOA JALAN ILIR,ZCKI2501,KI,SAMARINDA,SRI,KALIMANTAN TIMUR
KI25,KI2508,SAMBUTAN,ZCKI2501,KI,SAMARINDA,SRI,KALIMANTAN TIMUR
KI25,KI2510,SUNGAI PINANG,ZCKI2501,KI,SAMARINDA,SRI,KALIMANTAN TIMUR
KI25,KI2511,SAMARINDA KOTA,ZBKI2501,KI,SAMARINDA,SRI,KALIMANTAN TIMUR
KI26,KI26,MAHAKAM ULU,ZBKI2601,KI,MAHAKAM ULU,BPN,KALIMANTAN TIMUR
KI27,KI27,UJOH BILANG,ZBKI2701,KI,UJOH BILANG,BPN,KALIMANTAN TIMUR
KB01,KB01,KAPUAS HULU (KAPUAS HULU),ZBKB0101,KB,KAPUAS HULU,PTS,KALIMANTAN BARAT
KB01,KB0101,BATANG LUPAR,ZCKB0101,KB,KAPUAS HULU,PTS,KALIMANTAN BARAT
KB01,KB0102,BIKA,ZDKB0101,KB,KAPUAS HULU,PTS,KALIMANTAN BARAT
KB01,KB0103,BOYAN TANJUNG,ZDKB0101,KB,KAPUAS HULU,PTS,KALIMANTAN BARAT
KB01,KB0104,BUNUT HILIR,ZDKB0101,KB,KAPUAS HULU,PTS,KALIMANTAN BARAT
KB01,KB0105,BUNUT HULU,ZDKB0101,KB,KAPUAS HULU,PTS,KALIMANTAN BARAT
KB01,KB0106,EMBALOH HILIR,ZDKB0101,KB,KAPUAS HULU,PTS,KALIMANTAN BARAT
KB01,KB0107,EMBALOH HULU,ZDKB0101,KB,KAPUAS HULU,PTS,KALIMANTAN BARAT
KB01,KB0108,EMBAU,ZDKB0101,KB,KAPUAS HULU,PTS,KALIMANTAN BARAT
KB01,KB0109,EMPANANG,ZDKB0101,KB,KAPUAS HULU,PTS,KALIMANTAN BARAT
KB01,KB0110,HULU GURUNG,ZDKB0101,KB,KAPUAS HULU,PTS,KALIMANTAN BARAT
KB01,KB0111,JONGKONG (JENGKONG),ZDKB0101,KB,KAPUAS HULU,PTS,KALIMANTAN BARAT
KB01,KB0112,KALIS,ZDKB0101,KB,KAPUAS HULU,PTS,KALIMANTAN BARAT
KB01,KB0113,KEDAMIN,ZDKB0101,KB,KAPUAS HULU,PTS,KALIMANTAN BARAT
KB01,KB0114,MANDAY,ZDKB0101,KB,KAPUAS HULU,PTS,KALIMANTAN BARAT
KB01,KB0115,MENTEBAH,ZDKB0101,KB,KAPUAS HULU,PTS,KALIMANTAN BARAT
